,text,category
1950,3  49 உனக்கு gay புள்ள பொறந்தா என்னடா பண்ணுவ   தப்பா பேசாதடா கே தாண்டா தனி திறமையாளர்கள்  உன்ன மாதிரி கூமுட்ட கிடையாது  சமூகத்தில் பெண்ணை மதிப்பவர்கள்  love பண்ணி ஏமாற்ற மாட்டார்கள்  விரும்பினால் உயிர் கூட விடுவாங்க,Non-anti-LGBT+ content
1951,அத்தனை மீசைவச்ச  ஆம்பளங்க இருந்தும் எதுத்து கேட்காம உக்காந்து இருக்காங்க,Non-anti-LGBT+ content
1952,ஒரு சில திருநங்கையால்,Non-anti-LGBT+ content
1953,இந்தி தெரியாது ,Non-anti-LGBT+ content
1954,Vijay Kumar   அரவாணிய பத்தி நான் ஏன்டாநினனக்கப் போறேன் நான் ஆம்பள பொம்பல பின்னாடி போவேன்,Transphobia
1955,ஆம் அது விஜய் சேதுபதி குரல் தான்,Non-anti-LGBT+ content
1956,இதுல sex அப்டின்றத தாண்டிய  பிற பல உண்மையான பைதியமன்ன அன்பு ஒரு அசைக்க முடியாத love நார்மல் peoples Vida romba அதிகமாக இருக்கும்  இது ஒன்றும் தவறானது இல்லை  இது உண்மையில் பல நூற்றாண்டு முன்னே இருந்து தோன்றியது அதை நாம் ஏற்க வேண்டும் என்று அவசியம் இல்லை ஆனால் வெறுக்க வேண்டாம் ஓன்று மட்டும் நினைவு இருக்கட்டும் அவர்களும் நமை போல் ஒரு மனிதர்கள் தான்  அவர்களை காயபடுத வேண்டாம் எதாவது தவறாக கூறி இருந்தால் sorry,Non-anti-LGBT+ content
1957,கண்கலங்க வைத்த பிராங்க் வீடியோ,Non-anti-LGBT+ content
1958,இந்த விடீயோவை பாத்து எல்லா திருநங்கை மேலையும்  ஒரு மரியாதை வருது அண்ணா Tku,Non-anti-LGBT+ content
1959,நண்பா இப்போவே உங்கள  பார்க்கனும் போல இருக்கு,Non-anti-LGBT+ content
1960,தமிழ் நாட்டில் எடுபடாது மற்ற மாநிலங்களில் ஆதரிக்கிறது கலாச்சார சீரழிவை காட்டுகிறது,Non-anti-LGBT+ content
1961,டேய் லூசு புண்டைகளா நம்ம கலாச்சாரம்னு நீங்க சொல்ரீங்களே அப்படினா என்னடா  ஆணும் பெண்ணும் காதலித்தால் கொலை  கலப்பு திருமணம் செய்தால் கொலை  கெளரவக் கொலை  ஆணவக்கொலை  இதுதான் உங்கள் கலாச்சாரமா  அடுத்தவன் சுதந்திரத்தை ஆட்டைய போடுவதுதான் உங்கள் புண்ட கலாச்சாரம்,Non-anti-LGBT+ content
1962,Nishanthini Krishnamoorthy  உங்களால் தான் நாடு வல்லரசாக மாட்டேங்குது பிச்சை எடுப்பதை குலத் தொழிலாக வைத்திருக்கிறீர்கள் உங்களை நீங்கள் மாற்றிக் கொள்ளுங்கள் உங்கள் மீது மரியாதை தானாக வரும்,Non-anti-LGBT+ content
1963,திருநங்கைகள் எல்லாரும் நல்ல பெண்கள் அக்கா உங்க அன்புக்கு  எல்லை இல்லை,Non-anti-LGBT+ content
1964,யார் யாருடன் புணர வேண்டும் என்பதை இறைவன் முடிவு செய்துள்ளார்இனிமே உங்க கிட்ட பேசி பயன் இல்லை நான் கடவுளே இல்லனு சொல்றவன் நான் எப்படி வாழணும்னு  ஏதோ ஒரு மத புத்தகம் சொல்ல கூடாது ஏதோ ஒரு இறைவன் சொல்ல கூடாது ஏன் வாழ்க்கை நான் முடிவு பண்ணதா இருக்கும் ஒரு உணர்வுக்கு மதிப்பு குடுக்க தெரியாத மதம் எனக்கு தேவை இல்லை மத புத்தகத்துல உடன் கட்டை ஏறுதல் இருந்துச்சி அதையும் நடைமுறை படுத்தலாமே                       ,Non-anti-LGBT+ content
1965,நல்லா மனசு அன்பும் உள்ளவர்கள்,Non-anti-LGBT+ content
1966,யாரோ ஒருவர் செய்யும் செயல் நமக்கு புரியவில்லை என்றாலோ அல்லது நம் கற்பனைக்கு அப்பாற்பட்டது என்றாலோ உடனே  அவர்கள் செய்வது தவறு என்றோ அவர்கள் குற்றவாளிகள் என்றோ கூறிவிட முடியாது அப்படி கூறினால் நாமும் இந்த சமூகத்தில் நிறைய நபர்களுக்கு குற்றவாளியாகவே தெரிவோம்     ஒவ்வொர்வருக்கும் பிறவி குணம் என்று ஒன்று உள்ளது இந்த சமூகம் எத்தனை புதிய வரைமுறைகளை ஒரு மனிதனுக்குள் திணித்தாலும் அவன் பிறவி குணத்தை அசைத்து கூட பார்க்க முடியாது என்பதே நிதர்சன உண்மை யார் ஏற்றுக்கொண்டாலும் ஏற்றுக்கொள்ளாவிட்டாலும்                        ,Non-anti-LGBT+ content
1967,weird தமிழன் இயற்கை  கடவுளுக்கு முன்னாடி என் மூளை ஒரு வரையரைக்குட்பட்டது தான்  நமக்கு எந்த நோக்கத்தோடு எது கொடுக்கப்பட்டதோ அதை அதுக்கு மட்டும் பயன்படுத்தாம விதிவிலக்கா தன் தப்பை மறைக்க ஒரு புது நியாயம் பேசி எதுக்கு இதெல்லாம் படைச்சவனுக்கு தெரியாதா  எப்படி வழி நடத்தணும்னு இங்க தான் மனித மூளை ஒன்னும் இல்லாம போய்டுது,Non-anti-LGBT+ content
1968,நம்பரைஅனுப்புதும் பதில்இல்லையேநம்பரே,Non-anti-LGBT+ content
1969,உங்களோட காதல் உணர்வு Semma    இப்படி யாரு சொல்லியும் கேட்டது இல்ல,Non-anti-LGBT+ content
1970,Rss  bjp  நெனப்பு தான் வருகிறது                        ,Non-anti-LGBT+ content
1971,  தரமான prank,Non-anti-LGBT+ content
1972,இது திருவண்ணாமலை தான ,Non-anti-LGBT+ content
1973,இறைவன் உன்னுடன் உறுதுணையாக இருப்பார்,Non-anti-LGBT+ content
1974,ஒரு அன்பின் தவிப்பு இந்தியாவில் ஏதோ புரிந்து கொண்ட அனாதை என்ற அர்த்தமே இல்லை,Non-anti-LGBT+ content
1975,கண்ணீரால் நிரம்பியது கண்கள்,Non-anti-LGBT+ content
1976,தூக்கி காட்டுனது சரியா இல்ல ஒழுங்கா பேச சொன்னது சரியா  தெளிவாக பதிவு செய்யவும்,Non-anti-LGBT+ content
1977,ஐய்யோ நாட்டுல இவ்வளோ ஒம்போது 9  திருநங்கை  அரவாணிகள் அலிகள் எங்க இருந்து வந்திருக்குங்க,Transphobia
1978,இதுபோன்ற திருநங்கைகளை வழிநடத்தும் பெரிய திருநங்கைகள் இவர்களை வைத்து தினமும் 5 முதல் 6 ஆயிரம் வரை பணம் சம்பாதிப்பார்கள் வேலை செய்தாலும் கவர்மெண்ட் வேலை கிடைத்தாலும் என்ன வருமானம் கிடைக்குமா திருநங்கைகள் விடத்தான் போகிறார்களா அவர்களைவிட்டு இவர்கள் தப்பிவந்த தான் வாழமுடியுமா விடுவார்கள பெரிய திருநங்கைகளிடம் மாட்டிய இடம் தெரியவில்லை தயவுசெய்து அவர்களிடமிருந்து காப்பாத்துங்க வேலை கேட்டுக் கொண்டிருக்கிறார்கள் எத்தனையோ அரசு பஞ்சு மில் உங்கள் உள்ளது அதில் இவர்களுக்கு இடம் ஒதுக்குங்கள்,Non-anti-LGBT+ content
1979,உங்க உணர்வுகளை நன் மதிக்கிறேன் ஆனால் அத்து மிறும் போது தான் உங்கள் மீது கோபம் வருகிறது கழிவறைகளில் பேருந்துகளில் என்னிடம் வரம்பு மீறி இது வரை இரண்டு பேர் அடி வாங்கி உள்ளனர் அது உங்கள் உணர்வுகளை உங்கள் உணர்வு உடையர்களுடன் மட்டும் தான் நீங்கள் வைத்து கொள்ள வேண்டும் அடுத்தவரிடம் வரம்பு மீறுவது குற்றம்,Non-anti-LGBT+ content
1980,நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி தேவன் அருவருக்கும் மிகப்பெரிய பாவம் இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார் மறுபடியும் கொரோனா மாதிரி முடிவு  வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும் சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது,Homophobia
1981,த்துதுஉஉ ஏலீயன் மண்ட,Non-anti-LGBT+ content
1982,Venkat Raman போடா மெண்டல்  9 துங்ககிட்ட நீ அசிங்கபட்டாதான் உனக்கு தெரியும் வயசான கிழவி தொடர்வன்டில வியாபாரம் பண்ணி வாலுது இதுங்க ஒண்ணு பீட்ச எடுக்கும் இல்லை பாலியல் தொழில் பண்ணும்,Transphobia
1983,கடவுளை நாம் காணமுடிகிறது பிறரின் அன்பினால்,Non-anti-LGBT+ content
1984,மச்சி super ra போ இது தான் எனக்கு வேணும்,Non-anti-LGBT+ content
1985,இந்தஅசிங்கமான பிரச்சணைய ஏன் வெளியில பேசிரீங்ககேவலமாக இருக்கு,Homophobia
1986,கடவுளின் குழந்தைகள் திருநங்கை,Non-anti-LGBT+ content
1987,Sarveswaraa Sriazhagan  சின்னக்குழந்தையா இருக்கும போது தோணாத தனிமனித சுதந்திரம் பருவம் அடைஞ்சா வந்துருமா,Non-anti-LGBT+ content
1988,எங்க போனாலும் இந்த பாடுங்க தொல்ல தாங்க முடியலடா எல்லாரும் இதுங்கள பாவம் பாவம் னு சொல்றதுனால தான் கொழுப்பெடுத்து போய் திரியுதுங்க ஒம்மால தூக்கி உள்ள போட்டு லாடம் கட்டுனா தான் திருந்துங்க இதெல்லாம்,Transphobia
1989,sathish kumar இயற்கை என்பது பக்கத்துல இருக்க சுற்றமும் சேரும் மலை காடு மட்டும் இல்லை இயற்கை பக்கத்துல இருக்க கூமுட்டைங்க சும்மா இருந்தா இன்னிக்கு ஏன் அந்த பசங்க இப்டி இருக்காங்க ஒருசிலர்க்கு பிறப்பிலிருந்தே அப்டி தான் அத தவறா பயன்படுத்தி மாத்திடுறாங்க,Non-anti-LGBT+ content
1990,2021 ஆங்கில புத்தாண்டு வாழ்த்துக்கள்,Non-anti-LGBT+ content
1991,படித்த திரு நங்கைகளுக்கு பள்ளியில் PTA staff aga அமர்த்தலாம்,Non-anti-LGBT+ content
1992,எதார்த்தமான பேச்சு உளவியல் அறிவு உன்னிடம் இருக்கு சென்னிலா 50 வயசுல பேசக்கூடிய பேச்சு சின்ன வயசுலயே ரம்ப practicala பேசுர சென்னிலாபுடைவில சும்மா நச்சனு அழகாவும் இருக்கதிருநங்கை  எனக்கு ரம்ப பிடிக்கும்,Non-anti-LGBT+ content
1993,உங்க வீட்ல உள்ளவர்கள் இந்த மாதிரி செஞ்சா ஒத்து பங்களா,Homophobia
1994,ஒரு ஆண் தனக்கு பிரியமான ஆணுடன் உறவு பகிர்ந்து இன்பம் கொள்வதும் அதேபோல் பெண் பெண்ணுடன் பகிர்வதும் செக்ஷூவல் ரீதியில் தவறில்லை என்பதே நீதிமன்ற தீர்ப்பு ஆனால் திருமணவாழ்க்கையில் சரியென கூறவில்லை நல்ல புரிதல் வேண்டும்                      ,Non-anti-LGBT+ content
1995,இயற்கையானதுதான் நாற்பது வருடங்களுக்கு முன் இங்கு வரும்போது எனக்கு அதிர்ச்சியாக இருந்ததுஆனால்  ஒரு  சில வருடங்களில்  அவர்களும் மனிதர்கள்தான் என்பதைப் புரிந்துகொண்டேன்                      ,Non-anti-LGBT+ content
1996,போதி தர்மரை பற்றி ஒரு  video  mg anna,Non-anti-LGBT+ content
1997,என்ன தாண்டா சொல்ல வாரிங்க,Non-anti-LGBT+ content
1998,அருமை பேச்சு ஒரு மீனவர் பொலந்து கட்டுர நீமிக அருமை,Non-anti-LGBT+ content
1999,நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி தேவன் அருவருக்கும் மிகப்பெரிய பாவம் இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார் மறுபடியும் கொரோனா மாதிரி முடிவு  வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும் சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது,Homophobia
2000,ஆனால் நல்லவர்களை எப்படி கண்டு கொள்வது யாரை பார்த்தாலும் பயமாக தானே இருக்கும் இவர்களை போன்ற சிலர் இப்படி செய்வதால்,Non-anti-LGBT+ content
2001,திருநங்கைக்கு யாரும் வேலை கொடுக்க முடியவில்லை அவர்கள் அப்படி இறுக்க பழக வாய்ப்பு அவர்கள் ஏற்ப்படுத்திகொள்ளவில்லை நம் நல்லா இருந்தே நமக்கும்  பணப்பிரச்ணை இப்ப சொல்லுங்க 1 377 சட்டம் வேற இதற்கு காரணம் 2 அவர்களை யாரும் மதிப்பதில்லை ஏதோ அவர்கள் வேண்டும் என்றே இந்த பிறப்பு எடுத்துக் கொண்டு வந்து நம்மிடம் வேதனை படுவதற்கு 3 யாரோ ஒருவர் அவர்கள் அடிமனதில் ரொம்ப வேதனை அளிக்துஇறுக்கிறார்கள் அதனால் இப்போது கூட்டமாக வந்து நம்மளை வேதனை படுத்துகிறாரகக்ள் 4 தயவுசெய்து அவர்களுக்கு ஏதாவது ஒரு உதவி உண்ண உணவு இறுக்க இடம் அவர்கள் வேலை செய்யும் அறிவுக்கு ஏற்றாற்போல் ஏதாவது வேலை சமுதாய கூடத்திலே இருந்து வேலை செய்யும் அளவுக்கு பண்புகள் உருவாக்கும் சமுதாயம் வேண்டும் 5 சிருத்தொழில் படகு வலை பின்னுதல் மற்றும் இதர தொழில் 6 அவர்களையும் நம் சமூகத்தில் இப்படி தான் வாழ வேண்டும் என்ற எண்ணத்தை நல்ல உள்ளம் கொண்ட நாம் தான் உருவாக்க வேண்டும் 7 நான் கேட்பது ஒன்று தான் அ திருநங்கைகள் நல்வாழ்வு ஆ மாற்று திறனாளி நல்வாழ்வு இ ஆதரவு இல்லாதவர்கள் நல்வாழ்வு ஈ அடிப்படை வசதிகள் சேய்தாலே போதும் நல்ல உள்ளம் கொண்ட நாம் இந்த கருத்தை நல்லவிதமாக அனைவருக்கும் புரியும் படி எடுத்து செல்ல வேண்டும் நன்றி நன்றி நன்றி நன்றி,Non-anti-LGBT+ content
2002,ஓரினசேர்க்கைஆதரிக்கும் இந்தியஅரசேஇங்கு உங்களால் ஆணவகொலைகள் நிறுத்த துப்புஇல்லை,Non-anti-LGBT+ content
2003,தலைவா நீங்க வேற லெவல் செம அந்த அக்கா மனசுக்கு 100 வருசம் நல்லா இருக்கணும் எல்லா வல்ல இறைவனை பிரார்த்திக்கிறேன் நண்பா அந்த அக்காவுக்காக part 2 க்கு கண்டிப்பா காத்து இருப்பன் ,Non-anti-LGBT+ content
2004,ஒம்போது கூதி மகளே,Transphobia
2005,அவர்களும் உழைக்க வழி அமைத்து கொடுங்கள் தோழரே,Non-anti-LGBT+ content
2006,அவங்கள பாராட்டி வாழ்த்துக்கள் சொல்லுங்க அது விட்டுட்டு இப்படி part 2 nu போடாதிங்க,Non-anti-LGBT+ content
2007,உங்கள் முபைல் என் வேண்டும்,Non-anti-LGBT+ content
2008,902 அந்த மனம் தான்   சார் இறைவன் ,Non-anti-LGBT+ content
2009,முதலில்  உங்களுக்கு  வணக்கங்கள் நண்பா  பாகம்  இரண்டிற்க்காக  Am Waiting இப்பொழுது இருக்கின்ற மனிதாபிமான   என்னவென்றால்  யாரவது  நடுரோட்டில்  அடிபட்டுக்கிடந்தால்  குற்றவழக்காக ஆகிவிடுமோ என்ற  பயத்தினாலும் அதை  கண்டுகொள்ளாமலும் கண்டும்  காணாமலும்  செல்வதுதான் ஆனால்  இந்த காணொளியை  காணும்போது  இவர்களைப்  போன்ற  பாசமும் நல்லுள்ளமும் அதிலும்  தாயுள்ளம்  கொண்ட   மாமனிதர்களை பார்க்கும்போது  ஆனந்தக்கண்ணீர் தான் வருகிறது அந்த  ஆனந்தக்கண்ணீரை  வரவாழைத்த உங்களுக்கும் உங்கள்  குழுவிற்கும் உங்கள்  நல்ல  உள்ளத்திற்கும் நல்ல எண்ணத்திற்கும் பல இல்லை எண்ணிலடங்கா  வாழ்த்துக்களும் பாராட்டுகளும் அவர்களைப்பற்றிய  உண்மையை  உலகறியச்செய்ய  நீங்கள்  எடுத்த முடிவிற்கு  நன்றிகளும்  எண்ணில்  அடங்காதவையும் தான்இதற்குமேல்  பாராட்டாவோ ஊக்கப்படுத்தவோ  எனக்கு தெரியவில்லை உங்களின் அனைவரின்குழுவையும் சேர்த்துதான் இந்த    காணொளிப்பதிவு செயல் அவ்வளவு  எளிதல்ல  நண்பர்களே                      ,Non-anti-LGBT+ content
2010,இப்ப யாருக்கு என்ன பிரச்சன ஏ சன்டை போடுரிங்க,Non-anti-LGBT+ content
2011,இனம் இனத்தோடு தான் சேரும் நீ  ஒரு திருட்டு பையன் அதுதான் நீ நல்ல திருநங்கைகளை மறுக்கிறாய்,Non-anti-LGBT+ content
2012,பேசுரதுக்கு எல்லாம் நல்லம் But மனித வாழ்கைக்கு சரிவராது இது போன்று எல்லாரும் பேசினா நாசமாதான் போகவரும்,Homophobia
2013,swetha k உணர்ச்சிகளை அடக்கி தன் கட்டுப்பாட்டுக்குள் வைத்துக்கொண்டாலே மனித உணர்வுகள் மரியாதை பெறும் ஸ்வேதா மேடம்,Non-anti-LGBT+ content
2014,இவர்களை திருநங்கைகள் என்று சொல்வதை விட மனிதநேயமுள்ள கடவுள் என்று சொல்வதே மிகவும் சரியானதுVideo supper nanbaunga acting vera levelbut இந்த  மனித கடவுளின் மகிமையை பற்றி சொன்னதற்குமிக்க நன்றி வாழ்துக்கள் நன்பா,Non-anti-LGBT+ content
2015,உங்கள் நடிப்பு சூப்பர் தலைவா நீங்கள் திருநங்கைகாக இந்த நடிப்பு எனக்கு புடிச்சிருக்கு உங்கள் நடிப்பு வாழ்க்கை பல்லாண்டு,Non-anti-LGBT+ content
2016,இந்த கொரோனா சூழ்நிலையிலும் எப்படி ப்ரோ இப்படி public ஆ prank பன்னுறிங்க,Non-anti-LGBT+ content
2017,கொள்ளாதீங்க இல்லை  கொல்லாதீர்கள் லகர உச்சரிப்பு தவறு,Non-anti-LGBT+ content
2018,அருமை  அம்மா திருநங்கை போன்,Non-anti-LGBT+ content
2019,அந்த அக்காக்கு பெரிய மனசு  நண்பா சாப்பாடு குடுங்க அத வீடியோ எடுத்து அவுங்கல கொஜ்ஜை படுத்தாதீங்க,Non-anti-LGBT+ content
2020,இந்த உலகத்தை பொறுத்த வரைக்கும் திருநங்கை  வாழனும் நண்பா ஐ லவ் யூ எல்லா திருநங்கை அம்மாக்களும்  அக்காள்கள் மற்றும் தங்கைமார்கள் ,Non-anti-LGBT+ content
2021,இது உனக்கு தலைப்பு செய்தியா,Non-anti-LGBT+ content
2022,அவள் ஆணும் இல்லை பெண்ணும் இல்லை அவள் தான் உண்மையான மனுஷி மனிதம் எவரிடம் உள்ளதோ அவன்தான் மனிதன் அவர்களை நேரில் வாழ்த்த விரும்புகிறேன் வாழ்த்த மட்டுமல்ல வணங்கவும் தான் அவர்களை தொடர்பு கொள்ள உதவுங்கள்,Non-anti-LGBT+ content
2023,Romil jucal web series  இதுவும் அருமையா இருக்கும்  Did u watch that,Non-anti-LGBT+ content
2024,ப்ரோ உங்க மொபைல் நம்பர் வேனும்,Non-anti-LGBT+ content
2025,இப்படி ஒரு பிராங்க் பண்ண மனசு வேணும்,Non-anti-LGBT+ content
2026,அந்த அக்காவுக்கு நல்ல மனசு நன்பா I love you,Non-anti-LGBT+ content
2027,எந்த விலங்காவது ஓரினசேர்க்கை செய்யுமா,Homophobia
2028,நான் யூடியூப் ல பார்த்த வீடியோ உள்ளே உங்க வீடியோ மட்டும் தான் ரொம்ப பிடிக்கிறது மனசுக்கு நிம்மதியா இருக்கு,Non-anti-LGBT+ content
2029,அக்கா ரூபத்தில் கடவுள்,Non-anti-LGBT+ content
2030,மற்றவர்களின் மன நிம்மதிக்காக தன் உயிரையும் மாய்த்து கொள்ள தயாராக இருக்கும் ஒரு ஜீவன் திருநங்கை தான்,Non-anti-LGBT+ content
2031,லாரஸ் எதுக்கு டா சொல்ர,Non-anti-LGBT+ content
2032,கண்ணியாஸ்திரிகளோ பரமச்சரியம் போபவர்கள் ஒருவர் சார்ந்தது நீ நீ மட்டும் நாசமா போனால் அது உன்னை சார்ந்து நாங்கள் நாங்கள் என்று சொல்கிறாரே நீங்கள் யார் நீங்கள் homosex மூலம் தான் வந்தீர்களா,Homophobia
2033,நான் ஒரு முறை train ல வரும்போது ஒரு திருநங்கை என்னிடம் காசு கேட்டாங்க நான் பயத்துல என் கையில் இருந்த 2ரூபாய் கொடுத்தேன் என்னனெரால் என் அம்மா விடம் தான் காசு இருந்துது அவங்க கொஞ்சம் தூரம் இருந்தாங்க அப்போ அந்த அக்கா நான் குடுத்த காச என்னிடம் கொடுத்து  பயப்படாத நீ நல்ல இருப்ப உங்கிட்ட காசு நிறைய சேரும் அப்போ எங்க ஆளுங்களுக்கு உதவி பண்ணு மா னு bless பண்ணாங்க அந்த blessings க்கு அப்புறம் தான் i got  my master  sheat ,Non-anti-LGBT+ content
2034,இந்த நாய்களை பார்த்தவுடன் சுட்டு தள்ள order issue செய்ய வேண்டும் பாவம் அவன் தலையே ஒடச்சிடுச்சிங்க தெரு நாய்கள்,Non-anti-LGBT+ content
2035,Yogesh Prabu உடலுக்குள் இருக்கும் ஹார்மோனுக்கு கலாச்சாரம் தெரியாது ஆனா மூளைக்கு தெரியாதா  நல்லது எது  கெட்டது எதுனு விலங்கிலும் கூட இப்படி இருக்குனு சொல்றீங்களே நான் கேக்குறேன் விலங்குகளுக்கு ஐந்து அறிவுதானே உங்களுக்கு தெரியாதா                       ,Homophobia
2036,நான் கொஞ்சம் நேரம் உன் பேச்ச கேட்டேன் என்னயவே அப்படி மாத்தி டிசைன் பன்னிடுவ நீ உங்க அப்பன் ஹோமோ செக்ஸ் வைத்திருந்தால் நீபிறந்துயிருப்பியா                      ,Homophobia
2037,இயற்கை செய்த தவறுக்கு மனிதர்களை தண்டிப்பது என்ன நியாயம்,Non-anti-LGBT+ content
2038,வீடியோ போட்டா முழுசா போடுங்க டா ஏண்டா பாதியில் கட் பண்றீங்க நீங்க பணம் சம்பாதிக்க இருக்கு நாங்க கேன் கெனை  டுபாகூர் பசங்களா,Non-anti-LGBT+ content
2039,கவலை படாதிங்க அம்மாநிங்கள் அனைவரும் எனக்கு அம்மா தான்respect you,Non-anti-LGBT+ content
2040,அய்யா சமூக ஆர்வலர் இருந்து சொல்றாரு விபச்சாரம் தவறு  இல்லையா அவ புடிச்சவன் கூட வாழ போற இதுல அவருக்கு என்ன கஷ்டம் ஜி இதெல்லாம் விஷயமே இல்லை நீங்க யாரும் இதைப் பத்தி பேசினா அவசியம் இல்லை சரியா அவன் வாழ்க்கை அவன் தேடுறான்,Non-anti-LGBT+ content
2041,டேய் தேவிடியா பையா எங்கடா சேலையைத் தூக்கிக் காட்டுவது புண்டா மவனே,Non-anti-LGBT+ content
2042,எனக்கு திருநங்கை ரொம்ப பிடிக்கும் I love u amma s எங்க ஊர்ட திருநங்கை இருக்காங்க நா அவங்க ட பேசியிருக்கேன் அங்க போனதும் யார் என்ன கேக்கல டீ பொடவா காபீ பொடவா தங்கம்னு தா கேட்டாங்க 1St அவ்ளோ அன்பா பேசுனாங்க  ,Non-anti-LGBT+ content
2043,சொல்ல வார்த்தை இல்லை  நான் கண் கலங்கிவிட்டேன்  உண்மையில் ஒரு மகிழ்வன்களின்  உணர்வுகளை  வெளிப்படுத்திய  இயக்குநர் அவர்களுக்கு  இதயம் கனிந்த நன்றிகள் ,Non-anti-LGBT+ content
2044,இயற்கைக்கு மாறான விஷயம்,Homophobia
2045,போலீஸ் என்னடா பண்ணுது,Non-anti-LGBT+ content
2046,lesbian காரணங்கள்  அவர்கள் அழகை விரும்புறவங்களாக இருக்கலாம்  ஆண்களை விட பெண்கள்தான் அழகானவர்கள் அதிக எண்ணிக்கையில் உண்மையான அன்பும் தியாகமும் உள்ள ஆண்களால் அழகை maintain பன்ன முடிவதில்லை                      ,Homophobia
2047,சிறப்பான நடிப்பு டே தம்பி,Non-anti-LGBT+ content
2048,Jose Morphin  இவங்களுக்கு ஆதரவு தெரிவிக்காதே,Non-anti-LGBT+ content
2049,ஆமா ஐ படம் இக்கிராம இவ்விரு தம்பி சூப்பரா அவன் என் கையில கிடைச்சா வாயிலே மிதிப்பேன்,Non-anti-LGBT+ content
2050,அந்த அக்கா  அம்மா,Non-anti-LGBT+ content
2051,பிச்சை யார் வேணாலும் எடுக்கலாம்,Non-anti-LGBT+ content
2052,படித்த திரு நங்கைகளுக்கு பள்ளியில் PTA staff aga அமர்த்தலாம்,Non-anti-LGBT+ content
2053,ஏண்டா புண்ட திருநங்கை தப்பா சொல்லுரிங்ஙளே அவுங்க காசு கேட்டா இருந்தா குடு இல்லை என்று சொல்லுங்கல் அதற்கு அவுங்க மெல் தப்பா விடியோ பொடுவது தவறு,Non-anti-LGBT+ content
2054,திருநங்கை க்கு இருக்கும் நல்ல மனம் இந்த பெண்களுக்கு இல்லை,Non-anti-LGBT+ content
2055,God God nu cheat பண்றது stop பண்ணுங்க pls,Non-anti-LGBT+ content
2056,இதுல sex அப்டின்றத தாண்டிய  பிற பல உண்மையான பைதியமன்ன அன்பு ஒரு அசைக்க முடியாத காதல்  நார்மல் peoples Vida romba அதிகமாக இருக்கும்  இது ஒன்றும் தவறானது இல்லை  இது உண்மையில் பல நூற்றாண்டு முன்னே இருந்து தோன்றியது அதை நாங்கள் ஏற்க வேண்டும் என்று அவசியம் இல்லை ஆனால் வெறுக்க வேண்டாம் ஓன்று மட்டும் நினைவு இருக்கட்டும் அவர்களும் நமை போல் ஒரு மனிதன்  தான்  அவர்களை காயபடுத வேண்டாம் எதாவது தவறாக கூறி இருந்தால் sorry,Non-anti-LGBT+ content
2057,இவர்கள்  இப்படி  இருப்பதற்கு ஏதாவது காரணம்  இருக்கும் நான் சிறிய வயதில் என் சொந்த அண்ணால் பாதிக்கபட்டுள்ளேன் அப்பொழுது எனக்கு புரியவில்லை ஆனால்  இப்போது  ஒவ்வொரு நாளும் அந்த நினைவுகள்  இருந்து மீள முடியாவில்லை யாரிடம் சொல்ல முடியாமல் தவிக்கிறேன்,Homophobia
2058,சம்பாதிப்பதற்க்காக பூக்கும் ரோஜாக்கள் என்று கூறி பதிவை எடுத்து விட்டு பிறகு மாற்றி உள்ளார் பணத்திற்க்காக நா பிரளும் மனிதன்                      ,Non-anti-LGBT+ content
2059,என்னோட ஒரு request friends please இந்த மாறி திருநங்கை அவர்களை பார்த்த அவங்க நம்ம கிட்ட வந்து உதவி கேட்கும் முன்பே நீகளே உதவி செய்ய வேண்டும்அந்த மரியாதை யாவது நாங்கள் செய்வோம்,Non-anti-LGBT+ content
2060,ஒரு இனத்தை அழிக்க வேண்டும் என்றால்  ஒரு நாட்டை அழிக்க வேண்டும் என்றால் முதலில் அவனுடைய கலாச்சாரத்தை அழிக்க வேண்டும் அப்புறம் மொழியை அழிக்க வேண்டும் இதனை செய்தாலே இனமும் மொழியும் நாடும் சிதைவடையும்  எப்படி வேண்டுமானாலும் வாழலாம் என்றால் வாழலாம் ஆனால் இப்படித்தான் வாழவேண்டும் என்று வரை முறையுடன் வாழ்பவன் தான் மனிதன் நாங்கள் மனிதன்  என்று நினைக்கிறேன்                      ,Non-anti-LGBT+ content
2061,கர்ம உலகில் நன்று தீது கிடையாது,Non-anti-LGBT+ content
