,text,category
2792,Ithil irunnu kaliyakkunna palarudeyum makkalkko thalamuraikko ithupole oru janithathakaraar undayale ivanteyokke Jalpanam nirthu,Non-anti-LGBT+ content
2793,Palakkad nea kurich pokkiyadi broo nalla video eniyum varannam,Non-anti-LGBT+ content
2794,Varun Punnala നിങ്ങളെ പറ്റി ഓർക്കുമ്പോൾ സഹതാപം ആണ് തോന്നുന്നത് ചിരി അല്ല,Non-anti-LGBT+ content
2795,തീം നല്ലതാണ് പക്ഷെ മനസിൽ ഉള്ളത് സ്ക്രീനിൽ കൊണ്ടുവരാൻ പറ്റില്ലെന്ന് തോന്നുന്നു ഇതിൽ കാണിച്ച നിങ്ങളുടെ ഡെഡിക്കേഷൻ തുടർന്നും ഉണ്ടായാൽ മാത്രം മതി നിങ്ങൾ വേറെ തലത്തിൽ എത്തും,Non-anti-LGBT+ content
2796,എല്ലാ കുണ്ടന്മാരുടെയും അണ്ടി അറുത്തെടുത്തു നാട് കടത്തു,Homophobia
2797,bhoomi urundathaano setta,Non-anti-LGBT+ content
2798,Ithkkk nadannillnkile albhudamulluu avasana nalinte adayalangalil onnan ithokkvarshangaljk mumb 2m class madrassayil padichathan swa varga marg vardhikkum enn,Non-anti-LGBT+ content
2799,Daivam ningalody email vazhi ano paranje Sarvagnjani undakki vittathalle ivare Ningalkku swayam onnil urappikkan patunillallo  Kashtam thanne,Non-anti-LGBT+ content
2800,Sahanam thanneyaanu islam Ennal ithupole naanam ketta oru santhathi undaayal athine kollan madikkilla ennanu ഞാൻ  paranjathinte artham Allathe kollan vendeettalla Ente makan ingane aavathirikkan ഞാൻ  ente rabbinte margam avanu paranju kodukkum,Homophobia
2801,Mathew Lukose chmd എന്റെ ചാനൽ ഒന്നു SUBSCRIBE ചെയ്യുവോ BRO,Non-anti-LGBT+ content
2802,SINGAPPENNU എന്ത് വെറുപ്പിക്കലന് അതിനെ റോസ്റ്റ് ചെയ്യാന്‍ പറ്റുന്നതാണോഅതോ അത് WOMEN EMPOWERMENT ന്റ്റെ കൂടെ കൂട്ടമോ,Non-anti-LGBT+ content
2803,ഊള മലയാളികൾ എന്ന് കമന്റ് ഇടുന്നവരോട്,Non-anti-LGBT+ content
2804,പക്ഷെ homosexuality നിയമവിധേയമായിട്ടും പലർക്കും അത് accept ചെയ്യാൻ പറ്റിട്ടില്ല,Non-anti-LGBT+ content
2805,എല്ലാം നല്ല സൂപ്പർ കലാകാരന്മാരാണ്,Non-anti-LGBT+ content
2806,I think eppozhathe newgeneration kurachm kuudi maari chindhikkunidu,Non-anti-LGBT+ content
2807,ഇതും ലവ് ജിഹാതാകുമോ എന്തോ,Non-anti-LGBT+ content
2808,GO BIG or GO HOME എനിക്കും തോന്നിയിരുന്നു ചില ആണുങ്ങളെ കാണുമ്പോൾ പിന്നീട് ഞാൻ കൗണ്സിലിംഗിന് പോയി കൊറേ ഒക്കെ മാറ്റം വന്നു,Homophobia
2809,Athilum important aayi thoniyathu പല വിശുദ്ധഗന്ഥങ്ങളിലും religions scripture കാണാൻ കഴിയും എങ്ങനെ ആണ് അതിൽ പോലും അവരെ നോക്കിക്കണ്ടത്,Non-anti-LGBT+ content
2810,അവിടെ കൂടിയവരൊക്കെ കണക്കാണല്ലോ ലജ്ജ നഷ്ടപ്പെട്ടാൽ മനുഷ്യൻ മൃഗത്തെക്കാൾ അത പതിക്കും,Homophobia
2811,അതാണ് സത്യം ഇതൊന്നും തമ്മിൽ ഉള്ള വ്യത്യാസം അറിയുന്നവർ ഇല്ല,Non-anti-LGBT+ content
2812,ithrayokke parenjhalum iyalu oru karyam ariyanam ee gay aayi janikkunnath avarude thettukondalla Aarkum society friends athil koodathe family yilninnum verukkapedan aagrahikkunnilla Angane verukkapettu jeevikkenda avishyamondoenittum gay jeevikanm ennu prayuvaanel athil entho valya reason ondennu vicharikkanamaathym iyalde comment kandappozhum thooniyath ningalu avaru nthukondu ingane jeevikkan theerumaanichu ennu ariyan sremichilla ennanuBefore spreading hate pls try to put yourself in their shoes for a moment,Non-anti-LGBT+ content
2813,മൈര് സ്നേഹിച്ചു പെണ്ണിനെ കെട്ടാൻ പറ്റത്തില്ല നമ്മുടെ നശിച്ച രാജ്യത്ത് ഇവർക്കെങ്കിലും അവരുടെ ഇഷ്ട്ടം പോലെ ജീവിക്കാൻ പറ്റുമല്ലോ ഭാഗ്യം,Non-anti-LGBT+ content
2814,Ninaku onnum vara oru pannium ella da,Non-anti-LGBT+ content
2815,Kaliyakan nammal arumalla,Non-anti-LGBT+ content
2816,ആണും പെണ്ണും ഉള്ളത് straight റിലേഷൻ എന്നു പറഞ്ഞാൽ മറ്റേത് straight അല്ലെന്നാണോ,Non-anti-LGBT+ content
2817,Puthiya india niyamangal kondu varanam,Non-anti-LGBT+ content
2818,മൂന്നാം ലിംഗം എന്ന പ്രയോഗം ഒഴിവാക്കുക ഭിന്ന ലിംഗം എന്നുപയോഗിക്കുക ആരും ആരെക്കാളും വലുതല്ല എല്ലാ ലിംഗവും തുല്യരാണ് ഇന്ത്യൻ കോൺസ്റ്റിട്യൂഷന്‌ മുന്നിൽ,Non-anti-LGBT+ content
2819,as as mmm ennnano udeshiche chetta,Non-anti-LGBT+ content
2820,മൊഗാദിഷുവിൽ ഇന്ന് നടന്ന ഭീകരാക്രമണത്തിൽ ഇതുവരെ 90 പേര് മരിച്ചു ശ്രീലങ്കയിൽ 250ലധികം ആളുകളാണ് ഭീകരാക്രമണത്തിൽ മരിച്ചത് ഫിലിപ്പൈൻസിലും കെനിയയിലുമായി 45ഓളം ആളുകളെയാണ് ബോംബിട്ടു കൊന്നത്,Non-anti-LGBT+ content
2821,ഇവറ്റകൾ  എല്ലാത്തിനേംഈ പ്രയോഗങ്ങൾ തന്നെയാണ് പ്രശ്നംഞാൻ നിങ്ങളെ ബഹുമാനിക്കുന്നു എന്ന് പറഞ്ഞിട്ട് കാര്യമില്ല അത് വാക്കിലും പ്രവർത്തിയിലും കൂടി കാണിക്കണം,Non-anti-LGBT+ content
2822,Cinema means entertainmentഅല്ലാണ്ട് 2 മണിക്കൂർ കാട്ടു കുണ്ടന്മാരെ കുണ്ടതരം കാണാൻ അല്ല മലയാളികൾ സിനിമ കാണുന്നത് അവന്റെ ഒക്കെ കോപ്പിലെ ഒരു newgeneration മാങ്ങാ തൊലി,Homophobia
2823,Ente paisa nashttappettappol athiloode vanna oru transgender chechi enikku 100 roopa thannirunnu Thirike kodukkan pattiyilla Njan avideyellam pinneed chennirunnu kandilla നാഥാ എവിടെ ആയാലും ആരോഗ്യവും ആയുസും കൊടുക്കണേ ചേച്ചിക്ക് ,Non-anti-LGBT+ content
2824,Pramod Pillai podachechele,Non-anti-LGBT+ content
2825,ഒടിയൻ മാണിക്യൻ അതെ അതെ ഒര് വിഭാഗം തലമുറേ എയ്ഡ്‌സ് ലൈഗീക മരക രോഗം വരട്ടെ ,Non-anti-LGBT+ content
2826,ആദ്യം വിചാരിച്ചു മുംബൈ പോലീസ് ആണെന്ന്കിടു,Non-anti-LGBT+ content
2827,ജീവികട്ടെ ഇവരും നമ്മുടെ ഇടയിൽ,Non-anti-LGBT+ content
2828,9 Sex വർക്കറോ നിങ്ങളോ പാവങ്ങൾ ഒന്നും അറിയില്ല ഉറക്കത്തിൽ എ ത്ത പഴം മാത്രംമേ കഴിക്കു ,Transphobia
2829,നല്ല തുടക്കം നന്മയുടെ തുടക്കം,Non-anti-LGBT+ content
2830,9n ഏതിന ഇങ്ങനെ കോപ്രായങ്ങൾ കാണിച്ചു നടക്കുന്നത് മാന്യമായി ജീവിച്ചു പോയാൽ പോരെ 9,Transphobia
2831,അതിനു പരിഹാരം ഇല്ലേ സുഹൃത്തേ,Non-anti-LGBT+ content
2832,അടുത്ത കൊല്ലവും കേരളത്തിൽ പ്രളയം പ്രതീക്ഷിക്കുക,Non-anti-LGBT+ content
2833,Akathath Muslim nte mahathvam kond ala Marich Hindu Ena mathathinte vishalatha kondan,Non-anti-LGBT+ content
2834,Mattam undayyy kto edak paranjekunn mattam undavilann brekaup ayy,Non-anti-LGBT+ content
2835,Thenditharam cheydhitt adhine nyaayeekarikkan kure oolakalum,Non-anti-LGBT+ content
2836,ഈ കുണ്ടന്മാരെ കൊണ്ട് മര്യാദക്ക് ബസിൽ പോലും കയറാൻ പറ്റുന്നില്ല,Homophobia
2837,Dhe Twitteril oru thendi ith AIDS nu karanamanennu parayunnu,Non-anti-LGBT+ content
2838,ഇന്ത്യയിൽ ആർക്കും അവരവരുടെ വിശ്വാസം പിൻതുടരാം ഒരു കുഴപ്പവും ഇല്ല പക്ഷേ എന്റെ മതമാണ് പരമ സത്യം ബാക്കിയുള്ളവർ മുഴുവൻ അയോഗ്യരും മോശക്കാരും അധഃപതിച്ചവരും ആണെന്നൊന്നും ഒരു ബഹുസ്വര സമൂഹത്തിൽ ജീവിക്കുന്ന സാമാന്യബുദ്ധിയുള്ള ഒരു ഇസ്‌ലാം വിശ്വാസിയും പറയില്ല പറയരുത് തന്റേതിൽ നിന്നും വ്യത്യസ്തമായ ആളുകൾ ഉണ്ട് എന്ന് അംഗീകരിക്കുകയും അവരെ ബഹുമാനിക്കുകയും ചെയ്തേ ഒരു ജനാധിപത്യ രാജ്യത്ത് ജീവിക്കുന്ന ഏത് മതവും വിശ്വസിക്കുന്ന ഏതൊരു പൗരനും മുന്നോട്ടു പോകാൻ ആകൂ,Non-anti-LGBT+ content
2839,savesh Kumar kalikyan nikkalle tta,Non-anti-LGBT+ content
2840,Aneesha Anju വിവരം ലേഷം പോലും ഇല്ലെന്ന് അറിയാം കാലിഫോർണിയ സർവ്വകശാലയും മറ്റൊരു സർവ്വകശാലയും പുറത്ത് വിട്ട കണക്ക് പ്രകാരം പ്രകൃതി യിൽ 1500 ഓളം ജീവികൾ homosexual കാണിക്കുന്നു സീംഹം താറാവ് ഉദാഹരണം പഠിക്കേണ്ടാ സമയത്ത് പഠിക്കെണം,Non-anti-LGBT+ content
2841,അത് പൊളിച്ചു  ചിലരുടെയൊക്കെ അണ്ണാക്കിൽ ഇട്ട് കൊടുത്തിട്ടുണ്ട്  കൊള്ളാം ,Non-anti-LGBT+ content
2842,ഇത് പോലെ കുറെ തായോളികൾ ഉണ്ട് സമൂഹത്തിൽ കയ്യിൽ കിട്ടിയ ഒരു ദാക്ഷണ്യവും കാണികണ്ട അടിച്ച് ചെവിക്കല്ല് പൊട്ടിച്ചോണം ആണും പെണ്ണും കെട്ട ശവങ്ങൾ,Homophobia
2843,Undrated ennu paryaan onnum illa torentil vanaa theeravunna prashnameyullu,Non-anti-LGBT+ content
2844,Kundan pannu thayolikalea anungaludea vela kaalayanayitt poyi chathavantta andi chapp,Homophobia
2845,എല്ലാ കുണ്ടന്മാരുടെയും അണ്ടി അറുത്തെടുത്തു നാട് കടത്തു,Homophobia
2846,ethra vyakthamayi ayal paranju Catholic priestsnu polum ithra clarityilla ee vishayathe kurichu,Non-anti-LGBT+ content
2847,സൗദിയല്ല രാജ്യം ശരിയതല്ല നിയമം കണ്ടം വഴി ഓടിക്കോ ,Non-anti-LGBT+ content
2848,Farhana Mbrs ya aan ninak glamour illann karudhi,Non-anti-LGBT+ content
2849,Chila thendikalkk kuru nalaveedam pottunundalo  aneway good,Non-anti-LGBT+ content
2850,Midhin Shad another കുണ്ടൻ spotted,Homophobia
2851,Sumi ninak aarum kittile,Non-anti-LGBT+ content
2852,Kannu niranjupoyi sheethal,Non-anti-LGBT+ content
2853,Kerala samooham Avre Aadiyam Angeegarikkette,Non-anti-LGBT+ content
2854,ലിംഗത്തിൽപെടുന്നവരോട് ഇഷ്ടമുള്ളവരും ഉള്ളൂ മേലെ പറഞ്ഞ ഏതെങ്കിലും ഒരു വിഭാഗം എന്നെങ്കിലും ഭൂരിപക്ഷം ആകും എന്നാരും കരുതില്ല കാരണം എല്ല മനുഷ്യരും ഒരേ താല്പര്യമുള്ളവരാകുക എന്നത് അസാധ്യമാണ് അതേ പോലെ തന്നെയേ ഗേ ആളുകളും ഉള്ളൂ എല്ലാ ആളുകളും ഒരു കാരണവശാലും ഗേ ആകാനൊന്നും ഒരു സാധ്യതയുമില്ല,Non-anti-LGBT+ content
2855,എതിർക്കുന്നവർ ആ പണിക്ക് പോവാതിരിക്കുക,Non-anti-LGBT+ content
2856,Gays orikallum penkunjungale upadrevikilla ,Non-anti-LGBT+ content
2857,പ്രണയത്തിനും സ്നേഹത്തിനും അതിരുകൾ ഇല്ല,Non-anti-LGBT+ content
2858,ചെറുപ്പത്തിൽ ലൈംഗികതയ്ക്ക് വിത്തെയമായാൽ പിന്നീട് അവൻ ഗൈ ആയി മാറുമോ  ഫ്രഞ്ച് കിസ് ഒക്കെ ഇട്ടു ഒന്ന് കളർ ഫുൾ ആക്കാൻ നോക്കിയതാപോരാത്തതിന് പച്ച സിറ്റി ബസ് കാണിച്ചു ഒരു നാടിനെ തന്നെ വാരിഒട്ടിക്കാൻ നോക്കി,Non-anti-LGBT+ content
2859,shmee avare kandal mikkavarum parayuka aanum pennum ketta vargam  allenkil 9 9 ennokke alle athaanu avarku ettavum apamankaram,Transphobia
2860,ആ കെന്നഡി എന്ന പുള്ളിയെ എന്തിനാ ക്രിസ്റ്റ്യൻ പ്രതിനിധി എന്നും പറഞ്ഞു വിളിച്ചിരുത്തുന്നെയവൻ ആരാണ് എന്ന് പോലും ഞ്ങൾക് അറിയില്ല,Non-anti-LGBT+ content
2861,ആണ്പിള്ളേര് pooril അടിക്കും നിന്നെ പോലെ ഇതുപോലുള്ള കുണ്ടന്മാര് വായിലും എടുക്കും  ആണും പെണ്ണും കെട്ട ജന്മങ്ങൾ,Homophobia
2862,FAZAL zio പോടാ വിവരദോഷി,Non-anti-LGBT+ content
2863,Handicapped aaya vyakthikal society l ninn neridunna problems ne kurichu oru video cheyyumo maam,Non-anti-LGBT+ content
2864,എത്രയോ പുരുഷ്യന്മാരും സ്ത്രികളും പലതരത്തിലുള്ള മോശമായപ്രവർത്തികൾ ചെയ്യുന്നുണ്ട് അതൊകൊണ്ട് തന്നെ അത്തരക്കാർ കാരണം മാന്യമായി ജീവിക്കുന്ന മറ്റു പുരുഷ്യന്മാരെയും സ്ത്രികളെയും നിങ്ങൾ വെറുക്കുന്നുവോ മാത്രമല്ല ഈ വീഡിയോയിൽ ആക്രമിക്കപ്പെട്ടു എന്നു പറയുന്ന അദ്ദേഹത്തിന്റെയും ഭാര്യയുടെയും പക്ഷമാണ് ഉള്ളത് എന്തുകൊണ്ട് ഇതിനടിയിൽ കമന്റ് ഇടുന്നവർ ആ ക്രോസ്സ്ഡ്രസ്സറുടെ പക്ഷം എന്താണെന്ന് അറിയുവാൻ ശ്രമിക്കുന്നില്ല പൊതുവെ പ്രതികരണശേഷി കൂടുതൽ ഉള്ളവരാണ് ഇവർ കാരണം അവരുടെ ജീവിതാണെന്നുഭവങ്ങൾ ആണ് എന്ന് വെച്ച് അവർ പറയുന്നത് ചെയ്യുന്നതും മായ എല്ലാ കാര്യങ്ങളും തെറ്റാണെന്ന് ഉണ്ടോ,Non-anti-LGBT+ content
2865,ലോക അവസാനം എന്ന കമെന്റ് വന്നോ,Non-anti-LGBT+ content
2866,ഇന്ത്യൻ നിയമപ്രകാരം പ്രായപൂർത്തിയായ ഏത് മനുഷ്യനും അവർക്കിഷ്ടമുള്ള ആരെയും വിവാഹം ചെയ്യാം,Non-anti-LGBT+ content
2867,Shariyaaaa peadiyaaaavaaan,Transphobia
2868,നിന്റെയൊക്കൊ വർത്തമാനം കേട്ടാൽ തോന്നും നിനക്ക് ഇഷ്ടം ഇല്ലാത്ത ആശയങ്ങൾ പറയുന്നവരൊക്കെ മണ്ടൻമാരാണ് അത് നിന്റെ തലയിൽ  ഉള്ളത് കൊണ്ട് തോന്നുന്നതാണ്,Non-anti-LGBT+ content
2869,വലിയ പതിവ്രത ത്ഫൂ നിന്റെ കൂട്ടർ പോലും നിന്നെ സപ്പോർട്ട് ചെയ്യില്ല,Non-anti-LGBT+ content
2870,Durgalakshmi KS ariyam ennalum bhayankara vishamam thonnunnu enikk ann angane paranjathil ,Non-anti-LGBT+ content
2871,shamon Arshad Haai,Non-anti-LGBT+ content
2872,C  G  K ahh Mallu analysts fan alle njn evde poaylum ondallo,Non-anti-LGBT+ content
2873,ശീതൾ നിങ്ങളോട് ബഹുമാനം ഉണ്ടായിരുന്നു കുറിച്ചു ദിവസങ്ങൾക്കു മുൻപ് വരെനിങ്ങളുടെ കമ്മ്യൂണിറ്റിയോട് തന്നെ ഉള്ള respeect കുറഞ്ഞു എന്നതാണ് സത്യം,Transphobia
2874,എല്ലാം ശെരി ബട്ട്‌ ഒരു വിഷമം പോലെ സാരമില്ല,Non-anti-LGBT+ content
2875,ഇന്ന് സ്വവർഗരതിക്ക് ആയി ഇറങ്ങുന്നവർ പകൽ മാന്യമാർ ഉൾപ്പടെ ഭ്രൂണാവസ്ഥയിൽ ഗേ ആയിട്ടു ജനിക്കുന ആൾക്കാരെ കാട്ടിലും എത്രെയോ കൂടുതൽ,Non-anti-LGBT+ content
2876,Ningalde kk mind atrem mossam ayth kondanuangne feel chyyunneroad l oru penkutti nokkuanel onn nokki nn paranjj ni okk poi choikkoparayan pattnillakaranm nammde chilavan mar atrakkm  Aanu,Non-anti-LGBT+ content
2877,BEN നരേന്ദ്രൻ athu sariya njanum brotherum orikal Mumbai vech experience cheythitundavan avideya pafikinae one WK njan koode nikkan poyathaapo ethupole kureper Vannuannanu tvyl all a the evare nerit kanuneente aduthott vanillabut avar brothrnte kavililoke vannu pidichuavan cash kofuthapo poy,Non-anti-LGBT+ content
2878,Pine pregnancy sthreekal pett kootan ado mado ala,Non-anti-LGBT+ content
2879,അവരാതി മക്കൾ തുഫ്ഫ്,Non-anti-LGBT+ content
2880,Evaru manusharu Evare avoid cheyyunnavar Nammude pengalu mare avoid chettunna pole aa,Non-anti-LGBT+ content
2881,Sarath Sasi പുരുഷന്മാരെ പോലും വെറുതെ വിടാത്ത കുണ്ടൻ തായോളികൾ ,Homophobia
2882,ആദി പിതാവിന്റെ ഇണ ഹവ്വ എന്ന ഒരു പെണ്ണ് ആയിരുന്നു,Non-anti-LGBT+ content
2883,ശരീരത്തിന്റെ ഘടനയ്ക്ക് വിപരീതമായി മനസ്സ് മാറുന്നതിനെ അല്ലെ ട്രാൻസ്‌ജെൻഡർ എന്ന് പറയുന്നത് അതിനു കാരണം ഹോർമോൺ വേരിയേഷൻ അല്ലെ അങ്ങനെയെങ്കിൽ അവരെ ശരീരഘടനക്കനുസരിച്ചുള്ള ഹോർമോൺ തെറാപ്പി ട്രീറ്റ്മെൻറ് ചെയ്താൽ അവർക്ക് അപകടസാധ്യതയുള്ള ലിംഗ മാറ്റിവെക്കൽ ശാസ്ത്രകിയ ചെയ്യാതെ സ്വന്തം GENTER ഇൽ തുടരാൻ പറ്റില്ലേ എന്റെ ഒരു സംശയമാണ്തെറ്റാണെങ്കിൽ ക്ഷമിക്കുക,Non-anti-LGBT+ content
2884,ലൂഥ് നമ്പിയുട സമൂഹത്തിൽ പെട്ടവർ,Non-anti-LGBT+ content
2885,ഇതങ്ങനെ കൊറേ,Non-anti-LGBT+ content
2886,Yadeee koppaaa nenaa Pandu sex blackmail pokkeyaaa aleyoo video adukan vadeee pillaraaa karkkeee nerthi athalaaa olathu,Non-anti-LGBT+ content
2887,Leisure Time മലയാളികൾക്ക് ഫെമിനിസം ചിത്രങ്ങൾ കാണുന്നതല്ല ജോലി പെണ്ണ് ജീൻസിട്ടു നടന്നു ആണാന്ന് പറയുന്നതും പുരുഷന് എന്താ പ്രസവിച്ചാൽ തുടങ്ങിയ കണ്ടന്റുകൾ അവർ ഒരിക്കലും അംഗീകരിക്കില്ല ,Non-anti-LGBT+ content
2888,Varun Punnalaമതം മനുഷ്യൻ ഉണ്ടാക്കിയത് ആണെങ്കിൽ ഐതിഹ്യത്തിലെക് നോക്ക് എന്ന് എന്നോട് പറയുന്നത് എന്തിനാ ഐതിഹ്യവും മനുഷ്യൻ ഉണ്ടാക്കിയത് അല്ലെ സ്വവർഗ രതി ശരി ആണന്നു ഒരു ഐതിഹ്യത്തിലും പറയില്ല മതം മനുഷ്യൻ ഉണ്ടാക്കിയത് പോലെ സ്വവർഗ രതിയും മനുഷ്യൻ തന്നെ ഉണ്ടാക്കിയത് ആണ് അല്ലാതെ അത് ദൈവം ഉണ്ടാക്കിയത് അല്ല,Non-anti-LGBT+ content
2889,സംസാരിക്കാൻ അവസരം കൊടുക്ക് പറയുന്നതിൻ്റെ ഇടയിൽ കയറരുത് ശ്രീ,Non-anti-LGBT+ content
2890,Jeevikaan Oru job aanu,Non-anti-LGBT+ content
2891,Abhilash Aju njan jeevikkunnath ee kaalathil thanneya Ennuvech innathe aalukal kaanichu koottunna ethu chettatharavum support cheyyan enne kittilla,Non-anti-LGBT+ content
2892,യാ അല്ലാഹ് ഇനീ ഏതൊക്കെയാ kaneadi വരിക,Non-anti-LGBT+ content
2893,Nived chettan Rahim ikkapowli,Non-anti-LGBT+ content
2894,ഈ മൂത്തോൻ തന്നെ ഒരു മാജിക്ക ,Non-anti-LGBT+ content
2895,Chechiye insta onnu nokkane njn oru urgent matter msg ayachirunnu reply kittilla about some freelance websites,Non-anti-LGBT+ content
2896,പരിധിയിൽ കൂടുതൽ മതം പുഴുങ്ങി തിന്നാൽ അങ്ങനെയാണ് ചുറ്റും ഉള്ളതൊന്നും കാണാൻ പറ്റൂല,Non-anti-LGBT+ content
2897,vishnu iyer 9 ee coment itta neeyum കുന്ദൻ  aanu കുന്ദൻ mare paranapo ninak vedhanicho കുന്ദൻ  shaga sangikal,Homophobia
2898,എന്റെ ഒരു സംശയം ആണ് ഇവർക് എങ്ങനെ കുട്ടികൾ ഇണ്ടാവും,Non-anti-LGBT+ content
2899,vishnu iyer ee coment itta neeyum കുന്ദൻ  aanu കുന്ദൻ mare paranapo ninak vedhanicho കുന്ദൻ  shaga sangikal,Homophobia
2900,vrindha lakshmi ath manassilayi chettaenthokke ayirunnu enn koode paranjath manassilayilla,Non-anti-LGBT+ content
2901,Chechi oru പുസ്തകമാണ് chechiyil ninnum ആണ് ഞാൻ palathum padikunnathu thanks muthe,Non-anti-LGBT+ content
2902,Rahul Ramachandran po myre ooomboli pidukk illla myre,Non-anti-LGBT+ content
2903,മലയാളിക്ക് എന്നാണാവോ വിവരം വെക്കുക ഒരാൾ അയാൾക്ക് ഇഷ്ട്ടമുള്ള രീതിയിൽ ജീവിക്കട്ടെ അവരുടെ സ്വകാര്യതയിൽ കൈ കടത്താൻ ഒരു മോന്റെ മോനും അവകാശമില്ല,Non-anti-LGBT+ content
2904,ഇത്തരം ക്രൂരമായ കപട ചികിത്സകൾ കാരണം ഒരുപാട് പേർ ദുരിതത്തിൽ ആയിട്ടുണ്ട് ചിലരെ വ്യക്തിപരമായി അറിയാം ആരുടെയും ഒന്നും മാറിയിട്ടില്ല അവർ അനുഭവിച്ച ദുരിതങ്ങൾ മാത്രം ബാക്കി പലരും വിഷാദരോഗികൾ ആയി,Non-anti-LGBT+ content
2905,Get Roast with Gaya3 oral ഗേ les ട്രാൻസ് etc ayathil enik ethir abhipprayam ila lokath ula sakala alkarum angne ayal population wipe out akule enn chodicholunalathe thalamure elarum homogenus ayal enthu patum,Homophobia
2906,dropped lifestyle ന്യൂസൊക്കെ കാണണം ആൺക്കുട്ടികളെ Rape ചെയ്തു എന്ന വാർത്ത കാണാം പക്ഷേ രസകരം ഇതൊക്കെ ചെയ്യുന്നത് സ്റ്ററൈറ്റ് ആയ ആളുകൾ എന്നതാണ് രസം,Non-anti-LGBT+ content
2907,ഇന്ത്യൻ നിയമം സ്വവർഗാനുരാഗത്തെ എന്നേ അംഗീകരിച്ചു കഴിഞ്ഞതാണ് സ്വവർഗാനുരാഗത്തെ വൈദ്യശാസ്ത്രം രോഗമായി കണ്ട കാലവും കഴിഞ്ഞു അംഗീകൃത മെഡിക്കൽ വിദഗ്ധർ ആരും തന്നെ സ്വവർഗാനുരാഗത്തിന് ചികിത്സ വാഗ്ദാനം ചെയ്യില്ല ഫ്രോഡുകൾ ഇപ്പോഴും രഹസ്യമായി ആളുകളെ പറ്റിച്ചു കാശ് പിടുങ്ങുന്നുണ്ട്,Non-anti-LGBT+ content
2908,Dgzhrsustj Ighxufsuts ഗേ support cheyyunnad kond aaan naattil cheriya kuttikale polum avar seduce cheyyunnad Ith ninthe swandam veettilulla aale aan avanmaar seduce cheyyunnad engl nee mindaathirikko Enthe cheruppa kaalathu ഞാൻ  anubhavapettadaan Adond ithine ഞാൻ  orikkalum spprt cheyyathilla,Homophobia
2909,Chechi Adam Bro k ini Anna chyan pattum Legally ini onm chyn pattille,Non-anti-LGBT+ content
2910,Varun Punnala ആദ്യം പോയി സംസ്കാരം എന്താന്ന് പഠിച്ചിട്ടു വാ എന്നിട്ട് ഓക്കേ ഒരു കുഞ്ഞിനെ വളർത്തിയാൽ മതി അല്ലങ്കിൽ ആ കുഞ്ഞിന്റെ ജീവിതം ഗോവിന്ദ,Non-anti-LGBT+ content
2911,Hisham S veludavumbol avarod endh chodhikkum ah kutti,Non-anti-LGBT+ content
2912,ഇത് പോലെ കുറെ തായോളികൾ ഉണ്ട് സമൂഹത്തിൽ കയ്യിൽ കിട്ടിയ ഒരു ദാക്ഷണ്യവും കാണികണ്ട അടിച്ച് ചെവിക്കല്ല് പൊട്ടിച്ചോണം ആണും പെണ്ണും കെട്ട ശവങ്ങൾ,Homophobia
2913,Nammude society yil half thanne sthreekal aanAvare thanne oppress cheyyarundI wish human beings stop thing they are always right,Non-anti-LGBT+ content
2914,Yes പക്കാ criminals ശ്രീക്കുട്ടൻ രാജൻ പിള്ള അതുമതി,Non-anti-LGBT+ content
2915,Annanya chechi alle RIP chechii,Non-anti-LGBT+ content
2916,Chetyan enthaa ingane,Non-anti-LGBT+ content
2917,എന്തൊരു തൊലിഞ്ഞ മെസ്സേജ് ആണ് നിങ്ങൾ കുണ്ടനിലൂടെ സമൂഹത്തിന് നൽകുന്നത് എന്ന് മനസിലായില്ല കുണ്ടനെന്നു പേരെടുത്തു വിളിച്ചിട്ട് ഇതൊരു ജെനിറ്റിക് എറർ ആണെന്ന് തിരുത്താൻ ശ്രമിക്കുന്ന ഊളകൾ ആദ്യം പോയി നല്ലൊരു പേരും നല്ലൊരു കഥയുമായി വാ സ്വവർഗ രതിയെ ബോധപൂർവം ആരും എതിർക്കുന്നില്ല എന്നാണ് എന്റെ അറിവ് ഇതൊരുമാതിരി 50 രൂപക്ക് കുണ്ടനടിക്കാൻ കൊടുക്കുന്ന കുണ്ടന്റെ കഥ,Non-anti-LGBT+ content
2918,ithinu koovan kure mathavanmaaru undu pakshe bollywoodil kaanuna oolatharam okke vechu this is what is class performancethis is what acting is,Non-anti-LGBT+ content
2919,Sreelakshmi Suresh eniku orikkalum homosex support cheyyan sadhikkilla Karanam ഞാൻ  aganathe aalalla Streekalku vendi samsarikkunnath eganeyano  Swavarga anuragikal allatha sthreekalku vendi thakal egane samsarikum,Homophobia
2920,lipstokeyulloo makeupillallo,Non-anti-LGBT+ content
2921,വരുൺ പ്രഭാകർ ninakku vivaram illataaaa ninda thandhakku vivaram illajitu ano atu avaruda oru sell problm kondu anu,Non-anti-LGBT+ content
2922,Ee sneham true aanu pavam couples ,Non-anti-LGBT+ content
2923,Kiss kurach practical cheythu kanum,Non-anti-LGBT+ content
2924,Nammlu randalum same Anu chechi My thoughts are similar,Non-anti-LGBT+ content
2925,എന്തിനാടാ എത്ര എന്ന് ചോദിച്ച പറഞ്ഞു kodu ചുമ്മാ ഇളിക്കാതെ ,Non-anti-LGBT+ content
